Ai,ETp,Fs1,GQ,MET,Pmax,Pr,Pv,Qdot,Qsgf,R10,R90,dF,dP,dt,ser,dw
0.8576131798280805,0.0,0.46747670517874057,0.7516248750669626,0.23940292499874424,0.6538033787927031,0.2047312405171614,0.31368079892745726,0.7450046711889838,0.7440644670023064,0.6205775832736361,0.9458466880721703,0.41389909737613334,0.307340235741212,0.33903700954312055,0.7729852169326733,0.0
0.9165301696898606,0.0,0.4366645011760649,0.724478534996857,0.22387660831524678,0.5960936800951487,0.19118985092092208,0.15760671206299995,0.6898612714081992,0.7112635835746567,0.5381034090969317,0.9497996928494242,0.4153924253651372,0.151680029242406,0.05974888012254523,0.7104076085070062,0.0
0.9131119464558833,0.0,0.45771930858183835,0.7307113377984916,0.17218218497002827,0.5986737715465141,0.19194249949263179,0.17396336126974307,0.6953107880546584,0.7136126099735094,0.5404413621004095,0.9511383231350459,0.40609330975511215,0.16917029273346593,0.05522339782300081,0.7118236684284744,0.0
0.9059642101944566,0.0,0.49753745108843683,0.7398146635097359,0.21326681206503925,0.6011707487852234,0.19358106438940278,0.18708387192507192,0.7130886893582502,0.745918994559518,0.5423920059005042,0.9489869176176785,0.4057411325997399,0.17936735209569712,0.14497628412917526,0.7086192115790207,0.0
0.8959151735312787,0.0,0.5086273053150892,0.7486849096607906,0.2828648316365719,0.6087571409912382,0.19619775336028922,0.21665739113032137,0.7245933618447987,0.7480801321447231,0.5664473757908804,0.9623087830035807,0.41081635108391,0.177025903824642,0.17577359149115862,0.7360095569630256,0.0
0.8929403110341723,0.0,0.5378807075100852,0.7539432406302506,0.3091133505261126,0.6705195246911595,0.1968776606214029,0.33400114760873106,0.7349653965784009,0.7529385742964281,0.5570936012445212,0.9606742313297437,0.4108277237222821,0.3159550864047556,0.22609706370037114,0.7094087671407595,0.0
0.887463911259687,0.0,0.5222875355605169,0.7387361164905014,0.29097880523212716,0.6074487975286235,0.19774630209379274,0.19147175116431708,0.7139925875375045,0.7364709450843235,0.5391820023544085,0.9592173250607386,0.4091303337282107,0.18164955786151857,0.16306356405231814,0.6875775446224097,0.0
0.8787408384658753,0.0,0.5033906367160653,0.7479779958663924,0.2493817284529631,0.6320657726272236,0.19982962998844808,0.27111233271894924,0.7331244009830983,0.7358558854843067,0.5989133631185867,0.9525648497760248,0.40150452851457263,0.25348711824164566,0.2615337672754423,0.7635347539456604,0.0
0.8719200132923014,0.0,0.48848478432161024,0.7409544262228542,0.3101305653164259,0.6070150498127311,0.20117700403841582,0.2570374153453532,0.7150488622432316,0.7574809469398208,0.5679270751275648,0.9554153890141777,0.4011999067168794,0.18794053066516048,0.15232238555652416,0.7224579128343176,0.0
0.9494730653381939,0.0,0.3997794311651819,0.7138858351709689,0.2129505734142307,0.5717265841604557,0.18420552485240557,0.12598576586447652,0.6735896219532213,0.7052406316850949,0.49657622775647725,0.9503709397923625,0.4083019484177597,0.11191979488230247,-0.0058187103049163755,0.6843395144693414,0.0
0.95069734878232,0.0,0.4000132657388573,0.70417867733501,0.20985516010405939,0.5768287977884616,0.18385674042029657,0.15554314164389124,0.6646049462184063,0.6822461414493646,0.4911884505681635,0.9300321136745997,0.4137709522719778,0.14486183656432836,-0.0032017986030661574,0.6756519154270865,0.0
0.9440125708816232,0.0,0.447934905507795,0.7115791894037203,0.16959961593544945,0.5784165204439677,0.18534901696580686,0.15400809677647598,0.676140562171265,0.6863504571634552,0.5319874008076508,0.9275816859102771,0.40380938246918163,0.15018832353450562,0.04582513392916384,0.726364090328107,0.0
0.9346457587475696,0.0,0.47264613891867674,0.7152152093568251,0.20517601470333016,0.5753081828810273,0.18735418904380502,0.24138201456819955,0.6723892333559999,0.7040926180893365,0.4982593988847561,0.9391631016971482,0.4137377950991835,0.1317064738046211,-0.03150525042782751,0.6796685942040698,0.0
0.9152776259040825,0.0,0.5016970455632135,0.7502575073259481,0.19208566601202137,0.6081978020040874,0.1920306141329373,0.2143229542398626,0.7330781296943576,0.7501348646562417,0.5894919670439087,0.9531871497555997,0.4344112622951946,0.19666630848502528,0.2429835095998307,0.7852706537582372,0.0
0.9108680185240147,0.0,0.5155677305616225,0.7447189558452629,0.12113197773629017,0.6493164809413018,0.1926389403347538,0.32661035638624886,0.7181318505364319,0.7631106352235993,0.5113768027362178,0.9514510079300328,0.4194939827416011,0.2880694540774953,0.15013583934140806,0.6777181383904991,0.0
0.8985422492107698,0.0,0.5077276671862835,0.7479945684037741,0.1632956609563951,0.6409134619385647,0.1953779391300584,0.2920187034967953,0.7344938801445743,0.7396148996495524,0.5953808823507584,0.9485931379456058,0.4070885625527625,0.271162503709593,0.27747039286893665,0.7754783731716413,0.0
0.893682890564312,0.0,0.5006661022082467,0.7509359643197158,0.22578158994536163,0.6374013896473224,0.19662056827110408,0.2743410371051026,0.7375305844867999,0.739060891454886,0.6103804281103901,0.9530014599564426,0.40974857495640304,0.25651091798378367,0.2789890514621352,0.7912229884466414,0.0
0.9214197768427091,0.0,0.48186519103798114,0.7636362586309717,0.19235062546741866,0.6685067678684884,0.19083242906247735,0.3559197032968296,0.7426226408110942,0.7432516497041334,0.5936113532803959,0.9667843733019459,0.43235786665877834,0.33571069220895555,0.20597712338306634,0.7867499830749721,0.0
0.9282623298166485,0.0,0.49902036742506667,0.7377230089681427,0.18949721118519017,0.5906353716838256,0.18903790705362214,0.1958489620418322,0.7043212938260399,0.7332256076242445,0.5688539289307133,0.9782813654636593,0.4163776446606922,0.13550077602897856,0.07532891574954052,0.771523153360897,0.0
0.9211645816972394,0.0,0.5044966479102467,0.7428407061136634,0.18036641880822257,0.6057801341057181,0.1906029249097284,0.2500822550373218,0.717151537869713,0.7552702420965103,0.5367568048466029,0.9618715172990903,0.41380199304523474,0.18856586393406694,0.15618719326169275,0.7118153270640645,0.0
0.9151117561601153,0.0,0.4986237282655424,0.7437439789657381,0.1505346546181468,0.6014571639229067,0.19196776718758404,0.26743920289991063,0.720370345236968,0.7483834650464247,0.5704129708717877,0.9586933502818918,0.4157519587539186,0.18332203947187314,0.18100488717568936,0.7582015599506413,0.0
0.9039388383721474,0.0,0.5994961948236216,0.7582916273957787,0.18355169509710711,0.6305645384265962,0.19460737112162235,0.2627689035022775,0.7456038811159634,0.7646641251487005,0.5895922931723429,0.9594237499728245,0.40985204054380403,0.24136515754740837,0.2834321470852273,0.7727863937833614,0.0
0.8939450442863695,0.0,0.5465230232533023,0.7618628934717413,0.21885398348424942,0.6497800417152666,0.19687044127998796,0.295860903644014,0.7490894364929929,0.7586734610378877,0.5956283496041632,0.9570161728043344,0.40672931276991675,0.2777096965861292,0.2829526445243451,0.7700831168440045,0.0
0.8843508713131969,0.013409999344543929,0.5437231118932997,0.7696432400044361,0.24585133524097733,0.6969360747712446,0.19917508710989493,0.38111011066241524,0.7620974755436335,0.7609494625346549,0.6505802580244167,0.9530564207493973,0.4165756604255338,0.3863082654660381,0.3350980891410843,0.8373581254572038,0.0
0.8776879632246327,0.0,0.594941237878981,0.7976137305575447,0.25047126086870214,0.7121462168756361,0.2008408534537829,0.38519867933341007,0.792747928823748,0.7828869827181335,0.6928437642959192,0.9576455706024501,0.44698276092238076,0.39889114067403025,0.3579101773368322,0.8883498323773619,0.0
0.9400430579677832,0.0,0.48151354547751224,0.7544648873494413,0.23724414256209617,0.617611593852309,0.18673074734590098,0.2234675419595097,0.7249561105593787,0.7486641043575479,0.5556375112036237,0.9600552360771889,0.41662730983259005,0.21384338897968236,0.1216617786178859,0.7528354087810993,0.0
0.936203343809068,0.0,0.4561412582329188,0.7450102656175281,0.22617854393556125,0.6085046523386037,0.18713422473506872,0.17952062482651449,0.7169424322730922,0.7406854605829196,0.5570381264498528,0.9465104943655466,0.40659139264006267,0.171132055002702,0.13275299893495066,0.7539287217444,0.0
0.931210210078007,0.0,0.4571978259968376,0.7494737806176757,0.23399629376685402,0.5936536476656165,0.18833050828256676,0.10200002550259767,0.7060493447057359,0.7214338281141285,0.5521866366433728,0.9380080565116566,0.4140299364243428,0.10021501576905073,-0.01943870361650119,0.7456264047425253,0.0
0.9258790883412599,0.0,0.2909757353218885,0.7548171662116325,0.19491817353503407,0.5901823079013656,0.1895562170921711,0.10062818983593176,0.7073793123913741,0.720148102570808,0.5511577258129681,0.9256113146683317,0.3985109792431198,0.0571125540411641,-0.05641127210965461,0.7396998220137567,0.0
0.9141386915319804,0.0,0.5262345617977208,0.7695128634238256,0.1666223709691114,0.6086819138324265,0.19215920865189082,0.10870035593084551,0.72942149635674,0.7599720085614446,0.5647319159956224,0.915069893482016,0.3966072605438809,0.07758910025533292,0.026748181711137294,0.7491666313630224,0.0
0.9119223138829281,0.0,0.47832418968272256,0.74761655652866,0.16724290415654636,0.6050864960177775,0.19217306720907126,0.16879199276898055,0.705225636798399,0.7546791889630153,0.5059058444127585,0.9028959354047429,0.39910895924349754,0.12202793664509101,-0.008493897467696795,0.6725446004958192,0.0
0.9057830031796433,0.0,0.5018175576955914,0.7875162376201389,0.1987251472632084,0.6268365610582962,0.19402212102897146,0.10605580142632429,0.7474556791530209,0.7685355107868539,0.5808411314789927,0.91603603188818,0.39964473135109413,0.09140490530475062,0.036437050342820854,0.7646752321929815,0.0
0.8993558346244568,0.0,0.5244305269434184,0.762085221722581,0.1566601899124529,0.6168998582454169,0.19515223802323345,0.12481015208414002,0.7142687893256906,0.7585497064747528,0.5254776924240278,0.915346648166482,0.40428687522744994,0.09901353872224711,-0.052026342117329746,0.686693221969347,0.0
0.9600062201153987,0.0,0.3691655726351838,0.693366635735032,0.1991912678526427,0.5493328911728453,0.1815179316354796,0.14737644841209158,0.6490597790171223,0.6816316135227104,0.49799639536254203,0.9160150913969612,0.3833810678054361,0.08808932451160148,-0.06592709356120874,0.6974136616928613,0.0
0.9557197369374026,0.0,0.39337630993235695,0.7167035839433042,0.19752209975815122,0.5710866779962102,0.18258097965882877,0.10554151865567142,0.6689509939012935,0.6599996791424673,0.5425909665717932,0.905466602915699,0.4010461546803275,0.10591245344644505,-0.08647414793001705,0.7526706096096957,0.0
0.949939573993101,0.0,0.4547348422809302,0.7341371611561217,0.2096518125736981,0.5772623669127058,0.18404618367403308,0.17356642653228618,0.6887383614649385,0.7009689919997434,0.5455908999852298,0.9036503835339524,0.4010048325005658,0.09089843866121604,-0.048474957887382555,0.7534513483564352,0.0
0.9383640528454187,0.0,0.44345292694857635,0.7312579617134171,0.21658687133317664,0.5741839445434301,0.186471656785032,0.07443271744453557,0.6828272095596651,0.6933545596338174,0.5399222520382122,0.8985074442104806,0.39842684878422735,0.07326568226735408,-0.08243097051752285,0.7347334562478157,0.0
0.9263653366317932,0.0,0.4482200729883048,0.7325932843115553,0.17897288232864753,0.5759076156575312,0.18886058198011774,0.12814092034643818,0.6844851958087316,0.69453965480602,0.5352393368865533,0.8914404923881966,0.40110971951825397,0.06569923175062768,-0.077803499545135,0.7183447255463551,0.0
0.9163260987805448,0.0,0.49039004861463564,0.7606034219707729,0.1770587448578998,0.5980623359535929,0.19130581159239946,0.13648307714931526,0.7224136481996812,0.7457209020252354,0.5782441578217287,0.8993195243551457,0.4056865907139822,0.08918846238669884,0.04119182831764603,0.7728663274953267,0.0
0.9082648008213959,0.0,0.51942135215392,0.7764830488214395,0.21229520177946587,0.6295205528120303,0.1933989371646894,0.15140174574697374,0.7478275484879928,0.7668799614172008,0.5902417663911294,0.9049693700488673,0.39332679419732947,0.13740410100870323,0.1404563810173325,0.7789022886496824,0.0
0.9044763529106021,0.0,0.5197605427144459,0.7654919803786601,0.1300590308546127,0.6128361912878271,0.19405173966629433,0.12280136751986245,0.7330516215423923,0.7535658420910173,0.5746984434240218,0.8977916071330956,0.39481255495784706,0.10942859959604019,0.10019009542737917,0.755605495459407,0.0
0.9765623779586375,0.0,0.5124837340381487,0.8093476628424503,0.22644632771640127,0.6821476617939961,0.17984945803856103,0.28755761534996505,0.7834371292178457,0.8070781062265778,0.5432368454876747,0.9192005512085423,0.4182327332659205,0.25388163064086305,0.18115343298200481,0.7737167096401382,0.0
0.9717050074769195,0.0,0.5546914743358086,0.7569097860367682,0.21711287650120306,0.6574005159451847,0.18104525814801783,0.3127216744283168,0.7370734632508898,0.7544491934477858,0.5667446993114958,0.9599713281317093,0.41543138092527276,0.28868412138607025,0.21590201520117427,0.8013289073178255,0.0
0.9618992369707752,0.0,0.4949678857031779,0.7613910787079555,0.19295915060927257,0.6622753283896547,0.1830126576003986,0.3103828370932826,0.7529845447929409,0.7483831940841542,0.6409736409712392,0.9436169621036979,0.41358144046001294,0.30864197112422687,0.3236093263950407,0.8965408695980214,0.0
0.9551312401745609,0.0,0.5711403755427156,0.7505424420253602,0.23043580071230582,0.6767357448702633,0.1841303985808064,0.35861745156273767,0.7338755484683728,0.7366625763096336,0.610170939054649,0.9330751344488923,0.42301076201633975,0.35136856473543226,0.24529161775270666,0.8446094092241381,0.0
0.9416215187590443,0.0,0.584003060262975,0.7708893766711634,0.1908458899831461,0.6810758589045731,0.18689630876040336,0.31632759783036174,0.7580097539079639,0.7498697607278586,0.6610559538517985,0.9615693705702781,0.4138136849183125,0.31802692116065917,0.2838445160758634,0.9097225504268154,0.0
0.9287186136243248,0.0,0.5941052112130856,0.760415138786424,0.22553246577236402,0.6499725766594767,0.18953207741931494,0.2598275684303237,0.736585578156174,0.7466010469388759,0.5853193336270707,0.9562153921182397,0.422390618844137,0.24674013982781293,0.17938261817025344,0.7831838355349341,0.0
0.9243964854927879,0.0,0.5648021296616682,0.736050879035334,0.2063514147762174,0.6078118546697975,0.18993014030242145,0.23854346237319207,0.6927266643056416,0.7582532727473423,0.5172593228404875,0.9458173685748891,0.4176353307505152,0.1728934032471759,-0.027002352126711687,0.6963285297456322,0.0
0.918000275502828,0.0,0.5391765223690844,0.7413337779170117,0.2163759473094231,0.6031757300581503,0.19145967380630527,0.21252204800351712,0.6972201739269213,0.7350495384124097,0.5256423468416781,0.9550972795446067,0.4198105673693201,0.14393246689912959,-0.03185811224615355,0.6999960064459742,0.0
