pktnum,Ai,ETp,Fs1,GQ,MET,Pmax,Pr,Pv,Qdot,Qsgf,R10,R90,dF,dP,dt,ser
1688,0.5532245901895431,0.0,0.554575225401298,0.8152485921443913,0.21172808653845795,0.6567110537532277,0.31888046965425576,0.26455614747404327,0.7949601346603788,0.8090101028973776,0.6420525039261878,0.9732751980122407,0.4192648865195977,0.23091453371778364,0.22742472438317382,0.5175622297650522
1689,0.55271633007511,0.0,0.5771115656183685,0.8212055215335701,0.20437154533673538,0.6959966868510493,0.31842574783272315,0.32843323595431967,0.8060370589844935,0.804567674842864,0.6625650045666116,0.9751556053808287,0.42739234304282836,0.31428250870320135,0.2730464179058361,0.5312637532264982
1690,0.5536378444317895,0.0,0.5514182908637463,0.8213541767096582,0.19408672179335842,0.738219890304029,0.3176728736565942,0.41124577269740575,0.8119661310879605,0.7960770332774367,0.7077345971274219,0.9735138682357987,0.4339053541547843,0.41008499229954554,0.3226859631843956,0.5719381322764239
1703,0.6395724309716303,0.0,0.6737152187134562,0.8133027956986524,0.3672242008247891,0.6689966568751812,0.2759311894918876,0.26340816206841167,0.7864366745094624,0.796268758712118,0.618547357728624,0.9943626615182121,0.42424225358957907,0.23713641891277393,0.17097169156048375,0.573953240201883
1704,0.6436473166166549,0.0,0.6722507015166226,0.8191473859350729,0.3890731021593272,0.7080449454208976,0.27471756663331265,0.348769106486281,0.8008428839560918,0.8032620318722749,0.6604339717229698,0.9943462419171291,0.4408517477841887,0.3388485517218936,0.24776260896717145,0.6154258604138333
1705,0.6436691864287875,0.0,0.6965797252977001,0.8128149034205828,0.39166185944746307,0.6410484167732994,0.27527090981524577,0.20246943758479471,0.7776840765521073,0.798099711140912,0.6161118248431349,0.9999869676640156,0.4502019607110924,0.16543693164638784,0.09546500034226502,0.5778477303217097
1706,0.6824540201401087,0.0,0.7611171196240686,0.823342627330185,0.3316811361286769,0.6930506825338749,0.25946870610483314,0.3512215433055377,0.8056807344487363,0.8284968814921664,0.6194179601987326,0.9879145358661491,0.4648111708910375,0.30817109700788,0.25414213813116826,0.6129967146734719
1719,0.5718397766438926,0.0,0.8446730461534004,0.8249425625217659,0.13126128320507457,0.7257088632478776,0.310400192911116,0.38124850499307666,0.8140874933412633,0.8155496663438521,0.673507585408682,0.9796339491446991,0.4372314439477312,0.3805195270817194,0.3114414483046484,0.5602720027330488
1720,0.5597193563458668,0.0,0.6907257685918584,0.8168282795577807,0.1343381694741137,0.6697054391508324,0.31622346195073503,0.27789230323541114,0.7947917466614558,0.8106833995523899,0.6262553111601858,0.9875720978850319,0.4497011368721977,0.2501759441135051,0.21500945460387688,0.5081439837976632
1721,0.5502417750334792,0.0,0.557545454393859,0.8151606904370462,0.1622873437640656,0.6800356901830248,0.3212991424034754,0.28587077055542887,0.7917276452925793,0.8046195502425884,0.6218524934437502,0.9918030569851775,0.42981538635427585,0.26728609905302736,0.20236013559264293,0.49461328759759693
1722,0.5416080276411703,0.0,0.5464182522645482,0.8181582505758442,0.17307125587095898,0.7229049911023373,0.3252103495318273,0.36835765901215134,0.8066549689238087,0.7958030516052295,0.6885191904156639,0.9866289644978552,0.4280329639960882,0.3605764942007354,0.3037930506523485,0.5417392776223854
1735,0.49228961311734276,0.0,0.6285443607007312,0.8160558363592573,0.1759807546322135,0.6710109310961179,0.35846096017047446,0.2771400315244772,0.7999048424633916,0.8020332342529117,0.6570752316835842,0.981887068697247,0.4349274080465748,0.25532271069044016,0.26332142300278694,0.4710619798560741
1736,0.4898854959121912,0.0,0.6614001869835401,0.8234996016874461,0.22016467870077686,0.6827079854456891,0.3613856636319972,0.2953898450676483,0.8099492116475545,0.818919706682727,0.6604212620542953,0.9804644270722467,0.44117984391176,0.28348043914238746,0.2869402149996559,0.4698521128738901
1737,0.4903684779320814,0.0,0.6462039423134343,0.8241899817598785,0.21724487544327048,0.6755821885917497,0.3615905769030515,0.3044375364998874,0.807792880236233,0.8280875875972041,0.639565659213132,0.9760213492836993,0.4555809834730155,0.26655609120535906,0.26294521565467904,0.4565746745273572
1738,0.49177609856752724,0.0004060058908774242,0.7068075695231526,0.8328517538102164,0.22615684417180507,0.7069278393194021,0.36090789793050165,0.3710797560920476,0.8289037607782912,0.8311615140673602,0.6762211932374184,0.9706702417166795,0.4555254578315148,0.35001671934843187,0.3687255563826254,0.48261333159699954
1751,0.4833496883551771,0.10594709842521467,0.709354056546538,0.8283033176573621,0.24338683623152174,0.7343244295005715,0.36654375415615714,0.40606807950485607,0.825787126435748,0.8175863272596958,0.7073567584826478,0.9665847130284317,0.43274683648190326,0.40863401211927475,0.3806755106625774,0.49885878706849585
1752,0.47720853149892,0.07852690689149125,0.555694215559211,0.8231424087454385,0.24194957417312193,0.6918543859426919,0.3703162145666908,0.31028898121342474,0.8111854178716247,0.8112679162576067,0.6739944981156022,0.9737280360739674,0.4372568963769675,0.3034462825163811,0.3005190247495119,0.4676012472078086
1753,0.4774375964792442,0.031510595261118546,0.6285527720057749,0.8156656088073245,0.2093716531595984,0.6857071130394613,0.3690521852350223,0.29196183403275,0.7994332893930968,0.7965219801217002,0.6664306599127345,0.9794494425186415,0.4274876755603082,0.2817909670679569,0.26266495757558556,0.4623958077875032
1754,0.4794442227482969,0.005154464006418559,0.5790699448338439,0.8126754163839728,0.19551120572981262,0.6871756163917299,0.3665135876223876,0.30227824065125086,0.7999815077584349,0.7932060865974327,0.6710091786627419,0.9769875816414825,0.4109890508482717,0.28622139489279774,0.2929181588453525,0.46788927975757966
1767,0.48299962934928786,0.11065526648149956,0.5652845275427406,0.8110642306504827,0.2296438566586578,0.7297239529651343,0.36372808208752155,0.4121531430994559,0.8079473156886438,0.7861285978113433,0.7156305377206277,0.9626494159242762,0.417310393869746,0.4053382133195399,0.37493145934762384,0.5045516480977263
1768,0.48014249460710307,0.1282206064809215,0.7207103627850083,0.8235969462826049,0.24428067867821193,0.7470530256997856,0.3670879442445106,0.4288405766651839,0.8195928356875921,0.802355820513437,0.721997452869889,0.9669590841543174,0.42854749582690205,0.43154259872742945,0.3680090248721342,0.5068882591906801
1769,0.4828037951224638,0.1436128556006406,0.6833966482468763,0.9396283394786208,0.25482959284551393,0.8461210111922459,0.3659974369404225,0.49342972480760083,0.9366056598374877,0.9188979117893389,0.6334745813783696,0.8419853809095883,0.4264284436479855,0.4983447930865418,0.39630303012499585,0.4468676311889663
1770,0.4946105114269768,0.15418054341695572,0.7354210893420455,0.8264801161790731,0.27300545953801225,0.7353524209778594,0.35739124070215705,0.4153780622086099,0.8229089813896958,0.810973941325224,0.7113445914954509,0.9623615785722935,0.4434153927952202,0.42027207113618703,0.3719735491130015,0.5140475491344789
1783,0.49513481887109156,0.1586833166220064,0.7169512880885406,0.8247818238573785,0.24947372606188717,0.7348705698688625,0.3565846404450518,0.41546689336235704,0.8236308678970641,0.8072313934119213,0.7188024638800565,0.9595072823573102,0.4322791957288569,0.4188487941769575,0.3921709402416444,0.5200319245974773
1784,0.4921512936561923,0.1351145741993982,0.7235228540007005,0.822467733942689,0.23532318916344108,0.7497387844483416,0.35825388754283627,0.4371391522566198,0.8203031384725455,0.7989530831239846,0.7273959126814539,0.9639763597242028,0.41562772196069914,0.4442876200194205,0.38358021372460677,0.5237341451972245
1785,0.48954793394180635,0.11917328833882007,0.5852392315967726,0.8197756448887336,0.23582491308519313,0.762424418183706,0.35948932957166974,0.45631686091047846,0.8161250862962514,0.790280391707981,0.7352690461889563,0.9661568055461465,0.4216082557003061,0.4687896658095321,0.37094407561561277,0.5275974841661171
1786,0.4948834580433334,0.14384602305419092,0.5532629871296424,0.8148078875497441,0.2213614407639865,0.7605028605440949,0.3546638444198407,0.44931917695190826,0.8113969702675882,0.7841310833299431,0.7313040025581851,0.9652690425611602,0.4149894275673518,0.45913785729466766,0.3731408754766233,0.530042573793096
1793,0.7822445527836436,0.0,0.4173584943929007,0.8067296958471714,0.3293444178922506,0.6514187755695583,0.22460547507762485,0.19652509051046155,0.7671227611211645,0.7780032490313731,0.6045707860308381,0.9701075093867869,0.4297292796933056,0.19488600955744784,0.05247879922508344,0.6876395057055429
1794,0.7816882926919323,0.0,0.5828028615938973,0.8146586325172664,0.3168667403582743,0.6652616477455133,0.22533417735169484,0.3747708758455405,0.7910596680791728,0.8256188204771241,0.625049639013185,0.9624745657893852,0.45550112037724205,0.26614915351685153,0.20027959021156944,0.7115510972495354
1795,0.7826453099903857,0.0,0.54097015735262,0.8166533562359373,0.2849065116905307,0.6572537204464904,0.22520345570536013,0.29014440245424644,0.7909544519439736,0.8187569506722764,0.6205640463411943,0.9777701694736696,0.445279018967121,0.2280619329776577,0.18177558662542315,0.7056801990293252
1796,0.7696816238193498,0.0,0.5956339250666259,0.815717419222777,0.2645658449059279,0.6584989762537995,0.22924393416592323,0.28334576214839696,0.7905508474432081,0.8105461581074935,0.627026625523812,0.978965923864257,0.4422220348542687,0.2403232730783359,0.1863777819606572,0.7012549677993891
1797,0.7793041991459413,0.0,0.554988397005885,0.8142264584517773,0.31804676982162805,0.6641606285181954,0.22639177863978002,0.2611976453339181,0.7941938971195744,0.8062545829373395,0.6489366481093218,0.9824767884696847,0.4377250309083944,0.2542436635172923,0.2311307494435151,0.7349893834534228
1798,0.7746575741265921,0.0,0.5982826657820426,0.8257081573759968,0.29305766568488617,0.671094356493197,0.22776052065116792,0.2860617388693124,0.8049286339497063,0.8193877844862371,0.6448782215140214,0.9806744937141622,0.4332256604207179,0.2619740839810926,0.22558060355684512,0.7253583734607095
1799,0.7564932750327691,0.0,0.5862146880371866,0.8258097554593107,0.3770951442510136,0.7087443040717976,0.2335047636856556,0.35077836868365736,0.8016002423677668,0.8166829630168742,0.6373644116677476,0.9863930236866099,0.43800089292658034,0.34145221472877996,0.1975193273260166,0.6960487468570487
1800,0.7435829852861607,0.0,0.5045933536242777,0.8257792874366914,0.3416340145751748,0.6972575116699707,0.2372409340138981,0.30803300163390185,0.8032656364601668,0.8098734685628821,0.6638032302229636,0.9829538234670986,0.44288438292671684,0.30349502045748367,0.2124740427146873,0.7186088133490669
1807,0.7130855322672036,0.0149419096085412,0.6151978116748366,0.8215341488448056,0.31420583058396495,0.7029221959213187,0.24767558961150954,0.3152634924724409,0.8032788081855963,0.8072296663100358,0.6724935556371283,0.9866539627960105,0.4344631423556779,0.3152347872704456,0.2461419125820466,0.698004796079212
1808,0.7056155713062384,0.030126790821841613,0.6400250621256627,0.8272166386322666,0.3425226362670121,0.7131285787489726,0.25038787039773835,0.3398562755010493,0.809601595378168,0.8124460605632261,0.6759702302258013,0.9772420116424854,0.4402536462673855,0.33485565870742934,0.2564578540694922,0.6957468305164008
1809,0.6997996213966289,0.026472534381187487,0.6878251367971814,0.8252786127803666,0.34155256702648473,0.7061678751620387,0.2524484767044583,0.3231403922960432,0.8082885118561389,0.8073519066352036,0.6866038265222761,0.9849276172590697,0.4303138825090515,0.3272418755868315,0.2590425953167924,0.7008497561739291
1810,0.6856012849224686,0.0,0.6008459535348071,0.8292714590467121,0.33049528207310896,0.683323348237461,0.2580818835107052,0.30145053525824156,0.8125050215606776,0.8236758747484526,0.6547710037765839,0.9827486728781646,0.435806297110712,0.2818530116600348,0.261754689926977,0.6517245910245391
1823,0.7084254161299804,0.0,0.5310973643591668,0.7819637647503178,0.2939034856813607,0.6636400096951378,0.24887957593846366,0.29259118966504094,0.7668656984348017,0.7697092476922974,0.6381183617475724,0.9478477969561676,0.42077806085415265,0.2850731401946441,0.2699837187405989,0.6572385449158387
1824,0.6958982741309944,0.01328653581057297,0.5973084485947946,0.7900067186857339,0.31350970796148625,0.6998421351848123,0.25316245023287376,0.34381273155422765,0.7795581920938497,0.7671106115157758,0.6762742592614968,0.9414806740480581,0.4413327470977055,0.3550949281208723,0.3132318931303216,0.6875799358201842
1825,0.6866423731870422,0.005098318232485491,0.5744609298144762,0.7825345838130598,0.3675516621443726,0.6892222673403346,0.2564339076867326,0.3328598834199393,0.7729371720636389,0.7626186708574381,0.6742349748370723,0.9448070939723322,0.4213817891110805,0.33769087965196926,0.3166148829081715,0.6764740724293465
1826,0.6760281296908262,0.0,0.5379183071087631,0.7837334757469987,0.3428136547401706,0.6803763635041816,0.26052895018754335,0.3187925799949695,0.7732718312851586,0.7629646372860052,0.6674338192433127,0.943156562118295,0.41691041870086915,0.32020907468701104,0.30902389540433617,0.6576742144232949
1839,0.6090675933407842,0.0,0.6603291158368062,0.7944774523947749,0.21806896232925133,0.6903653230032288,0.2892112969414713,0.3608333178742122,0.7903695450712449,0.7817087870097859,0.6831911413031356,0.9337635694444062,0.4145951591581806,0.36508467739390865,0.3656411305480932,0.6074466158983525
1840,0.6071659137676148,0.0,0.6477399082563141,0.7947717478166699,0.23894419358899188,0.7028594792124824,0.29060334066644383,0.3793742225390745,0.7927679650642938,0.7805536081554451,0.6939047881373619,0.9291805582425796,0.41284752773483313,0.3880029584525263,0.38410060044885447,0.6160107796474558
1841,0.6093581494162607,0.0,0.666496889550993,0.7917450927312203,0.28704975049181225,0.6614375998294532,0.28935810095997583,0.3116752565907528,0.7782906221486592,0.7846892112541325,0.6281743432286466,0.9364820435384577,0.42005927731745657,0.29084544649336297,0.28337751691757823,0.555509051923491
1842,0.6062012278337384,0.0,0.7182429815351072,0.8005449831013712,0.2630743318017678,0.7091279158305547,0.29104114215653526,0.38932237566240707,0.8001192841396306,0.7880369233773952,0.7030123977608705,0.9342840870942274,0.4185723634804324,0.39853895227968367,0.39771887788874455,0.6234519126443064
1855,0.5999285680811511,0.0,0.478571946033385,0.7818780123680077,0.19753200896814485,0.6686873091016007,0.2936106798038054,0.30840559361640707,0.7681866993101039,0.7652311390090248,0.64516357796955,0.9456697326619969,0.413493711120468,0.3002003896197291,0.27924351661752866,0.5621846291495884
1856,0.5955874103728235,0.0,0.49180038849332336,0.7900544575242644,0.2178134137309142,0.7041133141501412,0.295917775053121,0.3761808721996756,0.7839925546534696,0.7700841486813151,0.692178379803345,0.9381725161785,0.41033010978637396,0.38921711432000883,0.34834496141020593,0.603254771410303
1857,0.5946978486637402,0.0,0.5408329927564063,0.7839510251732589,0.1983115012093043,0.7046673338966309,0.29579095314031845,0.37053679172213233,0.7763337201659405,0.7597729937361245,0.68573095828627,0.9377954444766489,0.42236626689102696,0.3793086500686154,0.3342717517326409,0.5966263748769515
1858,0.5947952687359673,0.0,0.5530327927813289,0.7803067451748092,0.19737384624298554,0.6973188553338987,0.29561340246239487,0.365241659453554,0.7705775419620448,0.7568733962713141,0.6713570033276812,0.9382859033278192,0.40826578711021333,0.3712210499887316,0.3149490786802428,0.5824177006861326
1871,0.5832917475542023,0.0,0.6182101248269374,0.7905797307726308,0.21081560168869987,0.6953954448385844,0.3016098390083642,0.37115007007742495,0.7851390672351045,0.777229074958467,0.6731349816398323,0.9314042006405434,0.41750089186283046,0.3745024107329664,0.3538209577406231,0.5726214636859003
1872,0.5836452148425019,0.022551493822578712,0.6064582738775408,0.7929721900740901,0.22870633903104864,0.7035821589568437,0.30151672884163316,0.39629509932244433,0.7868256021456723,0.7801022524735292,0.674054411509351,0.9289125606365104,0.4210786230657345,0.39843122762122873,0.3480385258038931,0.5739570720811278
1873,0.5828292152287737,0.021934023847663377,0.5110697370016263,0.7963038671107753,0.23441167310368327,0.7044762894468356,0.3021931875780531,0.3936835208215391,0.7936757940504464,0.7801605895337864,0.6935088034012207,0.9277688476672393,0.41608792658501537,0.39976291087975147,0.3787523791230953,0.5905579836405724
1874,0.5831047180569382,0.008309017387366028,0.6195949995868797,0.7968893057162831,0.22905885545223373,0.7082041109221312,0.30201566912933225,0.4005017338104817,0.7961450948090646,0.7826073608874456,0.6928860428507275,0.9240822383227837,0.4309322482695133,0.4125428956730504,0.3949702442889723,0.5902163051043936
1887,0.6429453524519041,0.0,0.6115687712031529,0.7762650260082617,0.23168173471994208,0.6677153240690551,0.2737977129577606,0.31198052265915627,0.7618940059459999,0.7642292244387363,0.6279106077083552,0.9399685519264757,0.41229274147342804,0.30311208117117616,0.2722703498375713,0.585101326242818
1888,0.6331465405223476,0.0,0.42847233264252993,0.7727602372903944,0.23159339457409261,0.6218902458889893,0.27810105279591407,0.22548270805410633,0.7513309209799252,0.7620762382707176,0.6039752678901213,0.9433601365217542,0.4047829978494163,0.18918473050378581,0.20694957952895227,0.5560832164234086
1889,0.6230578825761502,0.0,0.5377039361760297,0.7762545310400334,0.22137870554360226,0.6784665935425139,0.28197509965350065,0.33599317593890865,0.7659766511202722,0.7579622051992766,0.6546541528909536,0.9358574678559838,0.4205582827998769,0.3310494004689258,0.3096626078968643,0.5935078478986013
1890,0.6204049607550481,0.0,0.5391808758696548,0.7664219217559243,0.20525476000713264,0.6203670131637988,0.28311797941204975,0.21484592328565666,0.7453813807529117,0.7571723643783344,0.6015144279438418,0.939689596617314,0.4076393395640145,0.18791682524189418,0.2088361911711581,0.5430909799296848
1903,0.6795779978329005,0.0,0.5924664014182492,0.7682301372422893,0.3377127385479662,0.6138961973200174,0.25908969068054893,0.19805674436932047,0.7377680908685871,0.7636258444823235,0.58672958421828,0.9580822699770986,0.4226963324094079,0.15386059501757673,0.12013551367820145,0.5807478367329797
1904,0.6697639906442647,0.0,0.6009750830610276,0.7754070917491375,0.3427188543683509,0.624413225430247,0.26347086404333203,0.2302768044823808,0.7416887248869163,0.775339674615141,0.5796689157680379,0.9594229357644605,0.43619835365476634,0.17678988600671403,0.09386024632663748,0.5652624683642182
1905,0.6585831201973396,0.0,0.5908597017394955,0.7830301522343662,0.2979970605522276,0.6342810282905915,0.2682679552675425,0.24750100799492772,0.7532033825311012,0.778614989359081,0.5837622956902712,0.9610490173913546,0.43697310248069376,0.20652727336110238,0.13177291332431532,0.5589177612231113
1906,0.6474966875755325,0.0,0.6723781541609182,0.788643747678374,0.2881028821932814,0.6270168146440627,0.27342785062705627,0.2465084189912538,0.7538997644581056,0.7824761620736345,0.5959046173451654,0.9657749258493532,0.4513164502093354,0.18249092685383397,0.08960079645784541,0.5620748300149369
1919,0.6414891637921118,0.0,0.6547136031067592,0.7779671393664243,0.308219016967994,0.6562846463507307,0.2758898716539682,0.27427479536662924,0.7569691002610413,0.7684887369147327,0.6027916153262425,0.9515172170186142,0.4344131216768384,0.2597104710906871,0.21168982185661678,0.5586915304802854
1920,0.6294789446253517,0.0,0.6901933641923516,0.7780983004419978,0.25071944734791163,0.6756452668317208,0.28073266388767143,0.3130868720868011,0.7616039520403282,0.7684545622742502,0.613015449005295,0.9495128122802405,0.4251700483240552,0.3021800871812751,0.25307641522180613,0.5570660636013152
1921,0.621143137920408,0.0,0.5466379297681174,0.7762045225006957,0.2100667939398691,0.6711168911060595,0.28393463518041145,0.3159332882379467,0.7616775017209481,0.7610632560510459,0.6237422032690036,0.9488122933972146,0.41719328445601744,0.30117623385599795,0.27095614869559737,0.5601202246563312
1922,0.6101984330421618,0.0,0.5321422409021636,0.7792879210628822,0.1692910567725824,0.6602893345148867,0.28847311928179414,0.297521886962942,0.7680879182400598,0.7643202840376422,0.6382152184003739,0.9446784340700127,0.42189527913562364,0.28307760407254595,0.3016016761497653,0.565488745436312
1935,0.5389015673838734,0.0,0.5589212371018596,0.8308273781313381,0.22461973243147648,0.7214044992217368,0.3273980355849718,0.355252896140354,0.8186131636989051,0.8140722139122908,0.5991914278229532,0.8815946010946455,0.42231264800842366,0.3402765612427884,0.3082564470471926,0.46720641286413334
1936,0.5359600776520342,0.0,0.6770325612324506,0.7856428211053137,0.1713914124062668,0.6613301019531765,0.3299507173592062,0.3096619542454818,0.7744344564662033,0.7802497223366824,0.6264006478403299,0.9415143397326076,0.4339188192835201,0.2872693472543901,0.3023435921492813,0.48714464480930714
1937,0.532815085057948,0.0,0.7931770164300846,0.7877198154290918,0.18134302604300576,0.6511463406062841,0.33266738131700835,0.2983905777206126,0.7730977751111219,0.7886721100650947,0.6130625084709931,0.9397113873550765,0.4396623817274912,0.2694502671087472,0.2721594989185951,0.4746163645592564
1938,0.5371323847894036,0.0,0.608774521473001,0.7824090770468404,0.198633394928942,0.6279153108888126,0.33035364685192725,0.29474408073542774,0.7593382919751739,0.7835058973053841,0.6152915902098417,0.9378670654963652,0.44869635516158946,0.21928414281323338,0.19365103385737958,0.48306318801149195
1951,0.519443825115349,0.027836987151285176,0.8310364875582023,0.7945054078605625,0.21810061435428507,0.6922845807561525,0.3406409827637902,0.36936404915010257,0.7922802449255546,0.7854913837583315,0.6739284785936482,0.9254463916950761,0.45373169271846114,0.3693304180133114,0.3820637625354271,0.5100672195340743
1952,0.5227784034185072,0.05739989719080665,0.5919533310089604,0.7862130122320561,0.2109410772100234,0.6887176834945905,0.337957966093654,0.36211794184621804,0.7812643137368559,0.7765650164497676,0.6629775472897872,0.9271377251758074,0.42224630511036587,0.3594340724808211,0.3578837348646063,0.5040817215021249
1953,0.5194577422685243,0.0007376780993530175,0.6260710903161428,0.7828570036142295,0.18921803707582113,0.6834563856935929,0.33898833370541953,0.35831385451337405,0.7750391095237703,0.7645270078228084,0.6589575993588836,0.9316103707351371,0.43320120174640847,0.3494398544015957,0.3321536790806316,0.4973351482090358
1954,0.5191749968402382,0.0,0.5539565737950115,0.7770758576652554,0.1502825394757312,0.6685926932733126,0.3382581166588205,0.3310430892387755,0.7692494321862928,0.7630462320478474,0.6408013363237495,0.9349596189545467,0.41290323922099853,0.31104691472945145,0.3316799366149844,0.48284322024892373
1967,0.5272730758470646,0.08836760018118783,0.5775472902568322,0.7735936691200989,0.22216807921411733,0.7231401489748751,0.3331577164075745,0.44346112079599626,0.7741397804611999,0.74531802806636,0.7011320674835714,0.9127664607902558,0.42293563167882775,0.4462633389719847,0.40628391302386146,0.541027330354013
1968,0.5253066389080999,0.13914964661860654,0.5349764823326745,0.7836232645308119,0.25301355976487017,0.7311010339956658,0.335267601165292,0.4456869804325256,0.7844639144702139,0.7601905699386139,0.7114901326252391,0.9187479159194706,0.4266721110434274,0.46235742982263395,0.40902188479167173,0.5481108822470936
1969,0.5273486261071592,0.1116317185699416,0.5531843196615167,0.7858226658213953,0.25734398797157,0.7249321885276814,0.33472176738759846,0.4342540665867212,0.7865317240265419,0.7663697494886346,0.7008575835849667,0.9176929938311331,0.42149627241539983,0.44651920948791235,0.4073812943598181,0.541079329984767
1970,0.5326682448907717,0.07497972153557218,0.5621724287555948,0.790460594393133,0.24879812112145872,0.6837323472034226,0.33182304066348844,0.37063052260804563,0.7875620698254486,0.7795643454328065,0.669431368100563,0.9208295339359059,0.4410251923685945,0.36313881047462004,0.37623374052553415,0.5192634307703953
1983,0.5328711797059503,0.037700124389722776,0.6178800771847922,0.7865893560283972,0.19498354090436784,0.7295909255448181,0.3304427605975178,0.4439806904755154,0.789250469408852,0.7617422132399068,0.7125029660032998,0.9209999947330293,0.4224057709930973,0.45327846142730993,0.42459847570922593,0.5562616963231541
1984,0.5336834870137339,0.08968990850082174,0.609164468294372,0.7877308922676286,0.2157961140688356,0.7438307979495571,0.3304609056386634,0.4712186995810534,0.7916100494961419,0.7623023188988721,0.7214435057324461,0.9217878935411016,0.41139201477045345,0.4918560775264304,0.4352689479980273,0.5649613678406724
1985,0.5339927886424669,0.06709130275860063,0.587121734102308,0.7816552769647999,0.1936585674768077,0.6903247894415125,0.3288676550009523,0.36951360774898806,0.7798014031458586,0.7586408718996676,0.6823739813753704,0.9237132893922658,0.4139134862167397,0.3650859580804366,0.38536520994647167,0.5314086829219717
1986,0.5370278641288218,0.0,0.5135417035491892,0.7775060631865099,0.1384942644399706,0.7434267514719503,0.32615817815536224,0.4829196050970493,0.7834242116546135,0.7484385608003663,0.7205623944193291,0.9139864236357802,0.4046956211119562,0.4983268809853479,0.4532605434473651,0.5674101774377627
1993,0.7933075534638799,0.0,0.4708903065995513,0.7728009696698357,0.2997666261389663,0.6274986277060619,0.2210331902453419,0.22874393153436579,0.7348349690043893,0.757221059988098,0.5734452403342324,0.9448107834008299,0.43509156776539504,0.2203546268377454,0.05104111002681118,0.6563611650757278
1994,0.805987358112493,0.0,0.4783985716824085,0.7787420728968658,0.2395456466159713,0.6241500950903661,0.2181936363374721,0.2645568590328017,0.7436458820180609,0.7792554579648726,0.5727041792450615,0.9506091380223239,0.4392012367836749,0.19343859496458202,0.08119501931214292,0.6693094900488138
1995,0.8117276157502411,0.0,0.5194754469928224,0.7891413965409025,0.25634873063704455,0.6538072180173768,0.21690298568433605,0.3212507938085608,0.7685323952525026,0.8002152421047459,0.5881787372724108,0.9413748004804131,0.43868973604896155,0.27600049533987864,0.2205042060576333,0.6905756583490512
1996,0.7895824428012106,0.0,0.6668934761090818,0.7959643183511073,0.2641809511199954,0.6664195101800673,0.22325665071353362,0.336838078184159,0.780466874273775,0.799264742419837,0.6125072413247233,0.9418118372105934,0.4373385611428657,0.30386212472387497,0.26799588512145806,0.700394992856987
1997,0.7771202001797868,0.0,0.5788883338145692,0.7983346309517275,0.30554019778873154,0.6731573811638119,0.22699543160719848,0.3370642224282332,0.7815007951347044,0.7950960699443904,0.6153867491846552,0.9416581716406378,0.4414645684420103,0.3173120159276314,0.25662505532408525,0.6908447965093093
1998,0.7690681329854991,0.0,0.6431218684413624,0.800428772737553,0.33240144163791835,0.7130604059747295,0.22930317144056897,0.40191034609320797,0.7863864230647533,0.7952256174382353,0.6320604774064367,0.9478253875325352,0.4385519698879481,0.3912174259700669,0.28152396111818034,0.701328750907578
1999,0.7504350530484954,0.0,0.6923289398258247,0.8013116760084965,0.3075604061430992,0.6799827445009853,0.23526683088734635,0.3293468126102766,0.7832700424705775,0.7938965217102956,0.6224758717399675,0.948636302338012,0.4285481278486592,0.3157684685859902,0.24667426480881946,0.6735141559641573
2000,0.7412241698347125,0.0,0.5850532655434308,0.7968179692897677,0.2918160600654646,0.6803777614729616,0.23788648494488535,0.3332082973178899,0.7806635630943491,0.788205660638111,0.6279213914517804,0.9547857756597284,0.4343803702846315,0.3188579017328514,0.2622882278540394,0.6721707124038326
2007,0.7131153547382936,0.0,0.5254085669257146,0.7800534089328776,0.3756928141210489,0.6224374157127054,0.24806459608864465,0.19273118558687363,0.7466862690022114,0.7714637910999941,0.5758033542674257,0.9412898356459498,0.4371285851795464,0.17156774731814706,0.09615614846104877,0.5964660047450696
2008,0.7044515008513605,0.0,0.5632223586152597,0.7816942578966068,0.3845317426803658,0.6244295597577182,0.25118183680736744,0.18769951390240994,0.7461443567475392,0.7624925149895784,0.5774736157800631,0.9364656403841171,0.4425147002078272,0.17000761959569632,0.07620986228263624,0.5902762241877603
2009,0.6987623674497668,0.0,0.6103478296221448,0.7783441807393988,0.3681622287743661,0.6136666099574196,0.253507657223478,0.22112859214059769,0.7370254727599703,0.7561569630376632,0.5809833318587163,0.9386307706255032,0.43898945532290534,0.13985535808054594,0.018533070049826184,0.5918329641785517
2010,0.6895097327764579,0.0,0.5579995850255361,0.7995311554895626,0.30709318787342615,0.6860364095358166,0.2568173385117927,0.32332594416037425,0.7812193517369038,0.7892810403823751,0.635516892906578,0.9206346233820975,0.4304689230281515,0.3206410799993747,0.24162772394234822,0.6370534281852414
2023,0.5890036028385311,0.0,0.7094728604396932,0.8355453222079415,0.2158274991136487,0.7055677249982172,0.3005988411474486,0.30722973866504344,0.8210578194567082,0.8222921594994954,0.6094147766473132,0.8590685900986036,0.43164508875815233,0.30438760902156736,0.289784471947004,0.5223015462563256
2024,0.5843186346420666,0.0,0.7245813542387902,0.7896378370902464,0.20902323040873166,0.6610097435701153,0.30281376087691275,0.2831416936264125,0.7755573674752542,0.7790531999990625,0.6351822062484611,0.9054742128525687,0.4411797720151328,0.27405150158315633,0.27817092103920027,0.5395539617261074
